timestamp,collection_timestamp,city,latitude,longitude,temperature,feels_like,humidity,pressure,wind_speed,wind_direction,clouds,sunrise,sunset,visibility,weather,aqi,pm2_5,pm10,co,so2,no2,o3,weather_source,aqi_source
2026-08-28T18:34:20.678000+00:00,2026-08-28T18:34:20.678000+00:00,Sukkur,27.7052,68.8574,33.14,34.7,43,998,6.72,178,96,1787878889,1787925048,10000,overcast clouds,71,59,71,3.9,2.2,3.1,2.6,OpenWeather,AQICN-geo
2026-08-29T02:01:05.529725+00:00,2026-08-29T02:01:05.529725+00:00,Sukkur,27.7052,68.8574,28.98,31.15,61,999,5.25,168,4,1787965318,1788011384,10000,clear sky,59,38,59,1.9,2,2,2.4,OpenWeather,AQICN-geo
2026-08-29T09:48:41.166925+00:00,2026-08-29T09:48:41.166925+00:00,Sukkur,27.7052,68.8574,43.86,43.34,16,996,3.57,157,8,1787965318,1788011384,10000,clear sky,57,21,57,1.9,1.8,1.7,4.2,OpenWeather,AQICN-geo
2026-08-29T14:57:49.334235+00:00,2026-08-29T14:57:49.334235+00:00,Sukkur,27.7052,68.8574,39.38,37.98,18,996,5.06,136,2,1787965318,1788011384,10000,clear sky,74,53,74,2.5,1.8,4.8,1.9,OpenWeather,AQICN-geo
2026-08-29T18:18:10.212555+00:00,2026-08-29T18:18:10.212555+00:00,Sukkur,27.7052,68.8574,32.15,34.64,50,997,8.58,175,3,1787965318,1788011384,10000,clear sky,97,97,76,4,1.6,5.4,2.6,OpenWeather,AQICN-geo
2026-08-29T21:32:50.776949+00:00,2026-08-29T21:32:50.776949+00:00,Sukkur,27.7052,68.8574,28.21,30.39,65,997,6.88,171,3,1788051746,1788097720,10000,clear sky,57,46,57,3.2,2,3.7,2.1,OpenWeather,AQICN-geo
2026-08-29T23:56:43.039835+00:00,2026-08-29T23:56:43.039835+00:00,Sukkur,27.7052,68.8574,27.51,29.43,67,998,4.83,166,8,1788051746,1788097720,10000,clear sky,52,13,52,1.9,1.5,2.3,2.5,OpenWeather,AQICN-geo
2026-08-30T04:31:20.659314+00:00,2026-08-30T04:31:20.659314+00:00,Sukkur,27.7052,68.8574,34.76,37.07,41,1001,3.92,145,13,1788051746,1788097720,10000,few clouds,51,30,51,1.9,1.7,2.3,2.7,OpenWeather,AQICN-geo
2026-08-30T10:19:23.855118+00:00,2026-08-30T10:19:23.855118+00:00,Sukkur,27.7052,68.8574,43.48,43.72,18,997,4.87,151,77,1788051746,1788097720,10000,broken clouds,83,50,83,1,1.5,1.9,4.6,OpenWeather,AQICN-geo
2026-08-30T15:12:46.843017+00:00,2026-08-30T15:12:46.843017+00:00,Sukkur,27.7052,68.8574,38.07,38.3,26,998,6.25,155,67,1788051746,1788097720,10000,broken clouds,75,72,75,1.9,1.6,3.4,3.5,OpenWeather,AQICN-geo
2026-08-30T19:06:45.502672+00:00,2026-08-30T19:06:45.502672+00:00,Sukkur,27.7052,68.8574,30.23,32.66,57,1000,7.45,181,99,1788138175,1788184054,10000,overcast clouds,85,85,85,2.8,1.6,4.9,2.8,OpenWeather,AQICN-geo
2026-08-30T22:29:07.114041+00:00,2026-08-30T22:29:07.114041+00:00,Sukkur,27.7052,68.8574,28.22,30.41,65,999,6.25,163,100,1788138175,1788184054,10000,overcast clouds,51,13,51,1,1.7,3,2.8,OpenWeather,AQICN-geo
